date,AQI,PM2_5,PM10,SO2,NO2,CO,O3,sin_day,cos_day,sin_month,cos_month
2015/8/31,57,19,53,9,35,1.03,62,0.207911691,0.978147601,-0.866025404,-0.5
2015/9/1,67,27,72,10,41,1.12,64,0.207911691,0.978147601,-1,-1.84E-16
2015/9/2,75,30,82,12,47,1.18,67,0.406736643,0.913545458,-1,-1.84E-16
2015/9/3,76,44,95,12,53,1.37,51,0.587785252,0.809016994,-1,-1.84E-16
2015/9/4,48,22,41,7,32,1.25,63,0.743144825,0.669130606,-1,-1.84E-16
2015/9/5,60,22,65,7,35,1.14,52,0.866025404,0.5,-1,-1.84E-16
2015/9/6,58,17,55,7,35,1.14,56,0.951056516,0.309016994,-1,-1.84E-16
2015/9/7,61,24,62,8,39,1.28,56,0.994521895,0.104528463,-1,-1.84E-16
2015/9/8,74,51,80,10,44,1.5,40,0.994521895,-0.104528463,-1,-1.84E-16
2015/9/9,41,25,37,6,36,1.47,32,0.951056516,-0.309016994,-1,-1.84E-16
2015/9/10,25,15,21,6,34,1.6,35,0.866025404,-0.5,-1,-1.84E-16
2015/9/11,41,12,42,7,28,1,38,0.743144825,-0.669130606,-1,-1.84E-16
2015/9/12,51,14,51,8,28,0.95,42,0.587785252,-0.809016994,-1,-1.84E-16
2015/9/13,51,15,55,7,33,1.02,36,0.406736643,-0.913545458,-1,-1.84E-16
2015/9/14,50,18,49,7,31,1.02,44,0.207911691,-0.978147601,-1,-1.84E-16
2015/9/15,70,40,85,9,42,1.19,58,5.67E-16,-1,-1,-1.84E-16
2015/9/16,81,54,102,9,43,1.15,66,-0.207911691,-0.978147601,-1,-1.84E-16
2015/9/17,79,56,90,9,39,1.13,58,-0.406736643,-0.913545458,-1,-1.84E-16
2015/9/18,60,37,65,7,34,1.01,49,-0.587785252,-0.809016994,-1,-1.84E-16
2015/9/19,64,38,75,7,28,0.96,10,-0.743144825,-0.669130606,-1,-1.84E-16
2015/9/20,88,62,118,9,43,1.45,76,-0.866025404,-0.5,-1,-1.84E-16
2015/9/21,95,67,115,9,38,1.27,57,-0.951056516,-0.309016994,-1,-1.84E-16
2015/9/22,84,43,119,7,35,0.98,48,-0.994521895,-0.104528463,-1,-1.84E-16
2015/9/23,62,29,74,7,40,1.04,25,-0.994521895,0.104528463,-1,-1.84E-16
2015/9/24,48,17,46,7,32,0.98,50,-0.951056516,0.309016994,-1,-1.84E-16
2015/9/25,68,21,84,8,35,0.94,46,-0.866025404,0.5,-1,-1.84E-16
2015/9/26,67,29,80,10,27,1.07,48,-0.743144825,0.669130606,-1,-1.84E-16
2015/9/27,92,67,109,9,29,1.33,64,-0.587785252,0.809016994,-1,-1.84E-16
2015/9/28,95,70,87,7,28,1.52,72,-0.406736643,0.913545458,-1,-1.84E-16
2015/9/29,88,65,99,9,34,1.47,57,-0.207911691,0.978147601,-1,-1.84E-16
2015/9/30,58,37,60,7,34,1.14,46,-1.13E-15,1,-1,-1.84E-16
2015/10/1,107,25,161,7,25,0.81,53,0.207911691,0.978147601,-0.866025404,0.5
2015/10/2,90,35,129,8,36,0.92,33,0.406736643,0.913545458,-0.866025404,0.5
2015/10/3,81,35,111,10,46,1.2,19,0.587785252,0.809016994,-0.866025404,0.5
2015/10/4,76,33,102,10,38,1.3,32,0.743144825,0.669130606,-0.866025404,0.5
2015/10/5,76,39,101,10,44,1.3,41,0.866025404,0.5,-0.866025404,0.5
2015/10/6,61,38,70,8,46,1.33,12,0.951056516,0.309016994,-0.866025404,0.5
2015/10/7,61,27,79,8,29,1.19,56,0.994521895,0.104528463,-0.866025404,0.5
2015/10/8,55,22,65,8,29,0.99,34,0.994521895,-0.104528463,-0.866025404,0.5
2015/10/9,50,14,56,9,29,1.02,36,0.951056516,-0.309016994,-0.866025404,0.5
2015/10/10,54,17,60,10,33,1.08,38,0.866025404,-0.5,-0.866025404,0.5
2015/10/11,49,17,53,9,32,1.12,36,0.743144825,-0.669130606,-0.866025404,0.5
2015/10/12,58,22,66,10,40,1.26,41,0.587785252,-0.809016994,-0.866025404,0.5
2015/10/13,65,33,76,9,48,1.53,14,0.406736643,-0.913545458,-0.866025404,0.5
2015/10/14,50,26,56,9,35,1.3,42,0.207911691,-0.978147601,-0.866025404,0.5
2015/10/15,69,38,87,10,42,1.52,39,5.67E-16,-1,-0.866025404,0.5
2015/10/16,76,42,99,11,46,1.52,35,-0.207911691,-0.978147601,-0.866025404,0.5
2015/10/17,90,48,126,13,44,1.46,36,-0.406736643,-0.913545458,-0.866025404,0.5
2015/10/18,85,39,117,12,49,1.38,20,-0.587785252,-0.809016994,-0.866025404,0.5
2015/10/19,94,58,122,11,41,1.45,36,-0.743144825,-0.669130606,-0.866025404,0.5
2015/10/20,117,83,138,9,47,1.55,35,-0.866025404,-0.5,-0.866025404,0.5
2015/10/21,109,76,134,10,45,1.41,38,-0.951056516,-0.309016994,-0.866025404,0.5
2015/10/22,44,28,39,7,29,0.97,25,-0.994521895,-0.104528463,-0.866025404,0.5
2015/10/23,50,27,54,7,33,1.15,24,-0.994521895,0.104528463,-0.866025404,0.5
2015/10/24,59,38,60,10,40,1.26,8,-0.951056516,0.309016994,-0.866025404,0.5
2015/10/25,37,25,31,10,48,1.61,24,-0.866025404,0.5,-0.866025404,0.5
2015/10/26,59,19,68,10,24,0.85,51,-0.743144825,0.669130606,-0.866025404,0.5
2015/10/27,63,23,76,12,34,1.01,25,-0.587785252,0.809016994,-0.866025404,0.5
2015/10/28,65,26,78,14,34,1.02,18,-0.406736643,0.913545458,-0.866025404,0.5
2015/10/29,65,32,78,15,35,1.09,31,-0.207911691,0.978147601,-0.866025404,0.5
2015/10/30,65,28,79,22,42,1.21,21,-1.13E-15,1,-0.866025404,0.5
2015/10/31,45,22,48,14,37,1.04,28,0.207911691,0.978147601,-0.866025404,0.5
2015/11/1,56,28,69,23,41,1.32,34,0.207911691,0.978147601,-0.5,0.866025404
2015/11/2,88,51,124,51,53,2.3,21,0.406736643,0.913545458,-0.5,0.866025404
2015/11/3,99,61,146,29,56,2.2,24,0.587785252,0.809016994,-0.5,0.866025404
2015/11/4,116,80,170,30,70,1.91,15,0.743144825,0.669130606,-0.5,0.866025404
2015/11/5,83,56,90,13,45,1.49,15,0.866025404,0.5,-0.5,0.866025404
2015/11/6,39,27,31,12,42,1.77,28,0.951056516,0.309016994,-0.5,0.866025404
2015/11/7,27,17,25,15,23,1.25,19,0.994521895,0.104528463,-0.5,0.866025404
2015/11/8,55,28,63,14,30,1.27,26,0.994521895,-0.104528463,-0.5,0.866025404
2015/11/9,79,44,107,20,40,1.55,11,0.951056516,-0.309016994,-0.5,0.866025404
2015/11/10,82,50,107,21,43,1.79,19,0.866025404,-0.5,-0.5,0.866025404
2015/11/11,98,72,118,27,46,2.08,14,0.743144825,-0.669130606,-0.5,0.866025404
2015/11/12,80,58,61,15,39,1.78,18,0.587785252,-0.809016994,-0.5,0.866025404
2015/11/13,65,45,63,14,30,1.55,36,0.406736643,-0.913545458,-0.5,0.866025404
2015/11/14,54,34,57,16,30,1.59,42,0.207911691,-0.978147601,-0.5,0.866025404
2015/11/15,73,47,91,22,38,1.7,24,5.67E-16,-1,-0.5,0.866025404
2015/11/16,83,57,107,21,38,1.83,16,-0.207911691,-0.978147601,-0.5,0.866025404
2015/11/17,108,80,114,24,38,2.04,3,-0.406736643,-0.913545458,-0.5,0.866025404
2015/11/18,71,50,66,19,47,2.28,22,-0.587785252,-0.809016994,-0.5,0.866025404
2015/11/19,52,36,52,15,31,1.82,37,-0.743144825,-0.669130606,-0.5,0.866025404
2015/11/20,61,38,66,18,42,1.68,30,-0.866025404,-0.5,-0.5,0.866025404
2015/11/21,44,30,38,12,37,1.84,21,-0.951056516,-0.309016994,-0.5,0.866025404
2015/11/22,41,28,37,15,40,2.02,7,-0.994521895,-0.104528463,-0.5,0.866025404
2015/11/23,48,32,45,15,34,1.47,27,-0.994521895,0.104528463,-0.5,0.866025404
2015/11/24,41,26,35,16,36,1.21,31,-0.951056516,0.309016994,-0.5,0.866025404
2015/11/25,47,23,48,13,27,1.04,50,-0.866025404,0.5,-0.5,0.866025404
2015/11/26,58,31,70,36,45,1.7,31,-0.743144825,0.669130606,-0.5,0.866025404
2015/11/27,76,49,99,33,50,1.93,20,-0.587785252,0.809016994,-0.5,0.866025404
2015/11/28,80,48,108,36,48,1.94,18,-0.406736643,0.913545458,-0.5,0.866025404
2015/11/29,86,51,120,41,50,1.94,20,-0.207911691,0.978147601,-0.5,0.866025404
2015/11/30,91,59,128,42,54,2.22,27,-1.13E-15,1,-0.5,0.866025404
2015/12/1,108,56,141,24,35,1.6,35,0.207911691,0.978147601,-2.45E-16,1
2015/12/2,91,30,130,14,19,0.88,63,0.406736643,0.913545458,-2.45E-16,1
2015/12/3,54,27,62,27,32,1.25,32,0.587785252,0.809016994,-2.45E-16,1
2015/12/4,63,36,75,41,39,1.6,19,0.743144825,0.669130606,-2.45E-16,1
2015/12/5,72,47,89,48,46,1.85,16,0.866025404,0.5,-2.45E-16,1
2015/12/6,97,71,107,42,53,2.05,25,0.951056516,0.309016994,-2.45E-16,1
2015/12/7,143,107,171,62,74,3.06,19,0.994521895,0.104528463,-2.45E-16,1
2015/12/8,181,137,168,40,52,2.53,20,0.994521895,-0.104528463,-2.45E-16,1
2015/12/9,143,108,126,16,35,1.72,27,0.951056516,-0.309016994,-2.45E-16,1
2015/12/10,104,78,110,20,41,1.61,30,0.866025404,-0.5,-2.45E-16,1
2015/12/11,121,91,125,32,48,1.86,42,0.743144825,-0.669130606,-2.45E-16,1
2015/12/12,182,137,172,64,54,2.44,29,0.587785252,-0.809016994,-2.45E-16,1
2015/12/13,90,67,68,18,37,2.14,28,0.406736643,-0.913545458,-2.45E-16,1
2015/12/14,56,35,60,24,43,1.58,28,0.207911691,-0.978147601,-2.45E-16,1
2015/12/15,59,27,68,25,40,1.48,30,5.67E-16,-1,-2.45E-16,1
2015/12/16,57,23,65,24,37,1.32,31,-0.207911691,-0.978147601,-2.45E-16,1
2015/12/17,62,38,73,40,53,1.82,14,-0.406736643,-0.913545458,-2.45E-16,1
2015/12/18,79,56,86,51,61,1.95,19,-0.587785252,-0.809016994,-2.45E-16,1
2015/12/19,79,56,95,47,52,2.21,24,-0.743144825,-0.669130606,-2.45E-16,1
2015/12/20,164,124,168,59,84,2.76,17,-0.866025404,-0.5,-2.45E-16,1
2015/12/21,158,119,170,80,81,2.69,18,-0.951056516,-0.309016994,-2.45E-16,1
2015/12/22,166,125,167,65,85,2.7,10,-0.994521895,-0.104528463,-2.45E-16,1
2015/12/23,155,117,155,46,60,2.16,14,-0.994521895,0.104528463,-2.45E-16,1
2015/12/24,100,73,119,58,56,1.78,20,-0.951056516,0.309016994,-2.45E-16,1
2015/12/25,69,36,85,63,60,1.77,22,-0.866025404,0.5,-2.45E-16,1
2015/12/26,71,45,87,48,60,1.7,18,-0.743144825,0.669130606,-2.45E-16,1
2015/12/27,83,52,111,58,60,1.8,16,-0.587785252,0.809016994,-2.45E-16,1
2015/12/28,94,61,125,78,64,2.16,13,-0.406736643,0.913545458,-2.45E-16,1
2015/12/29,100,68,124,48,58,2.08,18,-0.207911691,0.978147601,-2.45E-16,1
2015/12/30,72,46,88,50,50,1.54,19,-1.13E-15,1,-2.45E-16,1
2015/12/31,86,57,101,53,56,1.76,15,0.207911691,0.978147601,-2.45E-16,1
2016/1/1,107,80,107,44,59,2.08,20,0.207911691,0.978147601,0.5,0.866025404
2016/1/2,115,86,119,45,58,2.15,17,0.406736643,0.913545458,0.5,0.866025404
2016/1/3,83,59,93,53,54,2.02,20,0.587785252,0.809016994,0.5,0.866025404
2016/1/4,77,55,88,49,50,1.8,26,0.743144825,0.669130606,0.5,0.866025404
2016/1/5,56,35,58,28,33,0.94,43,0.866025404,0.5,0.5,0.866025404
2016/1/6,52,33,55,25,35,1.05,48,0.951056516,0.309016994,0.5,0.866025404
2016/1/7,57,38,65,31,43,1.25,38,0.994521895,0.104528463,0.5,0.866025404
2016/1/8,65,42,78,42,46,1.52,31,0.994521895,-0.104528463,0.5,0.866025404
2016/1/9,77,55,88,47,45,1.64,32,0.951056516,-0.309016994,0.5,0.866025404
2016/1/10,73,52,81,39,33,1.48,44,0.866025404,-0.5,0.5,0.866025404
2016/1/11,48,29,48,28,29,1.02,52,0.743144825,-0.669130606,0.5,0.866025404
2016/1/12,51,31,53,27,32,1.12,47,0.587785252,-0.809016994,0.5,0.866025404
2016/1/13,69,48,78,45,41,1.52,34,0.406736643,-0.913545458,0.5,0.866025404
2016/1/14,65,43,76,49,45,1.57,35,0.207911691,-0.978147601,0.5,0.866025404
2016/1/15,75,49,92,60,53,1.87,31,5.67E-16,-1,0.5,0.866025404
2016/1/16,84,54,112,64,54,1.99,28,-0.207911691,-0.978147601,0.5,0.866025404
2016/1/17,62,24,72,23,24,1.04,70,-0.406736643,-0.913545458,0.5,0.866025404
2016/1/18,48,23,48,26,27,1.11,61,-0.587785252,-0.809016994,0.5,0.866025404
2016/1/19,56,31,61,48,37,1.38,40,-0.743144825,-0.669130606,0.5,0.866025404
2016/1/20,55,35,56,45,37,1.15,46,-0.866025404,-0.5,0.5,0.866025404
2016/1/21,68,44,78,41,34,1.34,47,-0.951056516,-0.309016994,0.5,0.866025404
2016/1/22,49,14,48,16,12,0.79,77,-0.994521895,-0.104528463,0.5,0.866025404
2016/1/23,103,21,156,16,12,1,76,-0.994521895,0.104528463,0.5,0.866025404
2016/1/24,54,23,61,26,22,1.24,63,-0.951056516,0.309016994,0.5,0.866025404
2016/1/25,57,36,64,65,42,1.79,38,-0.866025404,0.5,0.5,0.866025404
2016/1/26,65,42,75,73,46,1.8,35,-0.743144825,0.669130606,0.5,0.866025404
2016/1/27,93,67,114,108,61,2.03,21,-0.587785252,0.809016994,0.5,0.866025404
2016/1/28,102,76,114,74,58,2.07,29,-0.406736643,0.913545458,0.5,0.866025404
2016/1/29,144,108,150,84,62,2.3,31,-0.207911691,0.978147601,0.5,0.866025404
2016/1/30,204,158,204,98,68,2.79,42,-1.13E-15,1,0.5,0.866025404
2016/1/31,46,17,40,21,19,0.93,77,0.207911691,0.978147601,0.5,0.866025404
2016/2/1,51,28,54,54,38,1.24,40,0.207911691,0.978147601,0.866025404,0.5
2016/2/2,65,42,72,72,45,1.48,36,0.406736643,0.913545458,0.866025404,0.5
2016/2/3,75,54,86,69,48,1.7,39,0.587785252,0.809016994,0.866025404,0.5
2016/2/4,72,50,86,65,44,1.59,46,0.743144825,0.669130606,0.866025404,0.5
2016/2/5,64,20,75,20,16,0.76,83,0.866025404,0.5,0.866025404,0.5
2016/2/6,59,28,68,46,32,1.22,51,0.951056516,0.309016994,0.866025404,0.5
2016/2/7,84,44,113,55,32,1.35,48,0.994521895,0.104528463,0.866025404,0.5
2016/2/8,99,73,106,66,33,1.38,47,0.994521895,-0.104528463,0.866025404,0.5
2016/2/9,60,40,66,70,37,1.36,48,0.951056516,-0.309016994,0.866025404,0.5
2016/2/10,100,74,112,84,54,1.91,43,0.866025404,-0.5,0.866025404,0.5
2016/2/11,177,134,145,34,40,1.72,55,0.743144825,-0.669130606,0.866025404,0.5
2016/2/12,144,81,177,17,21,1.31,51,0.587785252,-0.809016994,0.866025404,0.5
2016/2/13,46,16,38,11,8,0.7,86,0.406736643,-0.913545458,0.866025404,0.5
2016/2/14,43,14,33,16,12,0.82,76,0.207911691,-0.978147601,0.866025404,0.5
2016/2/15,49,21,42,29,23,1.06,67,5.67E-16,-1,0.866025404,0.5
2016/2/16,46,24,43,38,34,1.25,50,-0.207911691,-0.978147601,0.866025404,0.5
2016/2/17,55,32,62,51,41,1.44,41,-0.406736643,-0.913545458,0.866025404,0.5
2016/2/18,100,48,148,44,35,1.34,52,-0.587785252,-0.809016994,0.866025404,0.5
2016/2/19,140,50,228,15,19,0.94,79,-0.743144825,-0.669130606,0.866025404,0.5
2016/2/20,105,30,146,18,21,0.96,75,-0.866025404,-0.5,0.866025404,0.5
2016/2/21,106,58,160,57,52,1.74,19,-0.951056516,-0.309016994,0.866025404,0.5
2016/2/22,118,62,185,40,35,1.51,44,-0.994521895,-0.104528463,0.866025404,0.5
2016/2/23,57,26,63,26,29,1.13,58,-0.994521895,0.104528463,0.866025404,0.5
2016/2/24,70,34,88,35,41,1.45,44,-0.951056516,0.309016994,0.866025404,0.5
2016/2/25,180,44,251,37,32,1.39,53,-0.866025404,0.5,0.866025404,0.5
2016/2/26,107,46,162,48,42,1.29,44,-0.743144825,0.669130606,0.866025404,0.5
2016/2/27,113,39,173,39,32,1.1,56,-0.587785252,0.809016994,0.866025404,0.5
2016/2/28,67,25,81,18,25,0.96,72,-0.406736643,0.913545458,0.866025404,0.5
2016/2/29,65,28,78,46,41,1.34,47,-0.207911691,0.978147601,0.866025404,0.5
2016/3/1,74,40,96,43,47,1.38,42,0.207911691,0.978147601,1,6.12E-17
2016/3/2,85,43,117,50,47,1.48,43,0.406736643,0.913545458,1,6.12E-17
2016/3/3,92,50,133,35,50,1.53,45,0.587785252,0.809016994,1,6.12E-17
2016/3/4,274,77,461,27,30,1.34,58,0.743144825,0.669130606,1,6.12E-17
2016/3/5,262,81,371,31,37,1.51,56,0.866025404,0.5,1,6.12E-17
2016/3/6,150,66,248,40,47,1.7,46,0.951056516,0.309016994,1,6.12E-17
2016/3/7,102,46,152,28,37,1.55,53,0.994521895,0.104528463,1,6.12E-17
2016/3/8,78,39,104,19,31,1.63,56,0.994521895,-0.104528463,1,6.12E-17
2016/3/9,55,19,59,15,19,1.27,76,0.951056516,-0.309016994,1,6.12E-17
2016/3/10,48,17,45,18,24,1.32,71,0.866025404,-0.5,1,6.12E-17
2016/3/11,65,32,78,33,41,1.65,50,0.743144825,-0.669130606,1,6.12E-17
2016/3/12,92,50,132,35,46,1.53,50,0.587785252,-0.809016994,1,6.12E-17
2016/3/13,60,22,66,24,37,0.99,68,0.406736643,-0.913545458,1,6.12E-17
2016/3/14,74,37,95,42,50,1.29,63,0.207911691,-0.978147601,1,6.12E-17
2016/3/15,119,85,152,28,63,1.52,81,5.67E-16,-1,1,6.12E-17
2016/3/16,118,88,143,22,65,1.7,62,-0.207911691,-0.978147601,1,6.12E-17
2016/3/17,127,91,161,26,81,1.79,60,-0.406736643,-0.913545458,1,6.12E-17
2016/3/18,111,76,151,17,71,1.57,59,-0.587785252,-0.809016994,1,6.12E-17
2016/3/19,119,88,161,24,70,1.66,96,-0.743144825,-0.669130606,1,6.12E-17
2016/3/20,162,122,173,22,37,1.61,146,-0.866025404,-0.5,1,6.12E-17
2016/3/21,110,79,150,20,52,1.52,134,-0.951056516,-0.309016994,1,6.12E-17
2016/3/22,147,112,149,10,58,1.6,77,-0.994521895,-0.104528463,1,6.12E-17
2016/3/23,128,96,120,9,57,1.8,54,-0.994521895,0.104528463,1,6.12E-17
2016/3/24,99,73,95,9,47,1.68,56,-0.951056516,0.309016994,1,6.12E-17
2016/3/25,55,33,51,7,31,1.18,69,-0.866025404,0.5,1,6.12E-17
2016/3/26,56,21,56,11,43,1.18,52,-0.743144825,0.669130606,1,6.12E-17
2016/3/27,54,20,49,11,47,1.19,58,-0.587785252,0.809016994,1,6.12E-17
2016/3/28,68,29,82,15,52,1.1,57,-0.406736643,0.913545458,1,6.12E-17
2016/3/29,74,30,95,15,46,1,47,-0.207911691,0.978147601,1,6.12E-17
2016/3/30,72,30,84,13,42,0.96,70,-1.13E-15,1,1,6.12E-17
2016/3/31,85,42,108,14,53,1.02,88,0.207911691,0.978147601,1,6.12E-17
2016/4/1,122,51,192,9,52,0.9,66,0.207911691,0.978147601,0.866025404,-0.5
2016/4/2,91,35,130,7,31,0.78,64,0.406736643,0.913545458,0.866025404,-0.5
2016/4/3,43,17,30,5,19,0.84,69,0.587785252,0.809016994,0.866025404,-0.5
2016/4/4,65,41,71,7,38,1.24,59,0.743144825,0.669130606,0.866025404,-0.5
2016/4/5,74,48,91,6,41,1.55,54,0.866025404,0.5,0.866025404,-0.5
2016/4/6,72,32,92,6,42,1.52,58,0.951056516,0.309016994,0.866025404,-0.5
2016/4/7,104,36,154,6,43,1.38,62,0.994521895,0.104528463,0.866025404,-0.5
2016/4/8,73,24,95,8,49,1.56,50,0.994521895,-0.104528463,0.866025404,-0.5
2016/4/9,74,26,93,10,48,1.67,54,0.951056516,-0.309016994,0.866025404,-0.5
2016/4/10,88,39,117,12,60,1.89,64,0.866025404,-0.5,0.866025404,-0.5
2016/4/11,110,50,157,10,51,1.76,80,0.743144825,-0.669130606,0.866025404,-0.5
2016/4/12,64,29,75,5,34,1.28,50,0.587785252,-0.809016994,0.866025404,-0.5
2016/4/13,70,27,87,6,48,1.22,50,0.406736643,-0.913545458,0.866025404,-0.5
2016/4/14,78,28,94,7,41,1.13,69,0.207911691,-0.978147601,0.866025404,-0.5
2016/4/15,74,37,95,7,48,1.31,45,5.67E-16,-1,0.866025404,-0.5
2016/4/16,63,22,79,5,32,1.23,58,-0.207911691,-0.978147601,0.866025404,-0.5
2016/4/17,88,28,120,6,35,1.21,62,-0.406736643,-0.913545458,0.866025404,-0.5
2016/4/18,81,26,105,8,42,1.28,63,-0.587785252,-0.809016994,0.866025404,-0.5
2016/4/19,96,43,140,10,68,1.59,43,-0.743144825,-0.669130606,0.866025404,-0.5
2016/4/20,97,37,141,8,48,1.36,61,-0.866025404,-0.5,0.866025404,-0.5
2016/4/21,85,28,108,7,50,1.42,67,-0.951056516,-0.309016994,0.866025404,-0.5
2016/4/22,80,25,101,8,48,1.56,61,-0.994521895,-0.104528463,0.866025404,-0.5
2016/4/23,94,37,124,9,52,1.64,74,-0.994521895,0.104528463,0.866025404,-0.5
2016/4/24,74,37,73,7,39,1.62,74,-0.951056516,0.309016994,0.866025404,-0.5
2016/4/25,89,47,99,8,45,1.61,88,-0.866025404,0.5,0.866025404,-0.5
2016/4/26,80,40,92,8,42,1.38,98,-0.743144825,0.669130606,0.866025404,-0.5
2016/4/27,68,28,81,6,38,1,77,-0.587785252,0.809016994,0.866025404,-0.5
2016/4/28,71,24,78,6,44,0.7,65,-0.406736643,0.913545458,0.866025404,-0.5
2016/4/29,83,40,100,8,50,0.74,83,-0.207911691,0.978147601,0.866025404,-0.5
2016/4/30,77,40,82,7,50,0.77,86,-1.13E-15,1,0.866025404,-0.5
2016/5/1,127,45,179,6,36,0.73,84,0.207911691,0.978147601,0.5,-0.866025404
2016/5/2,106,40,128,4,16,0.64,101,0.406736643,0.913545458,0.5,-0.866025404
2016/5/3,61,25,63,6,40,0.86,62,0.587785252,0.809016994,0.5,-0.866025404
2016/5/4,77,41,94,7,43,0.96,78,0.743144825,0.669130606,0.5,-0.866025404
2016/5/5,93,49,133,6,31,0.9,81,0.866025404,0.5,0.5,-0.866025404
2016/5/6,84,39,115,6,23,0.68,85,0.951056516,0.309016994,0.5,-0.866025404
2016/5/7,43,24,42,5,29,0.84,54,0.994521895,0.104528463,0.5,-0.866025404
2016/5/8,53,26,44,6,29,0.99,79,0.994521895,-0.104528463,0.5,-0.866025404
2016/5/9,66,27,75,6,38,0.99,59,0.951056516,-0.309016994,0.5,-0.866025404
2016/5/10,70,29,75,7,38,0.92,76,0.866025404,-0.5,0.5,-0.866025404
2016/5/11,90,40,98,10,44,1.03,101,0.743144825,-0.669130606,0.5,-0.866025404
2016/5/12,160,63,253,5,16,0.78,90,0.587785252,-0.809016994,0.5,-0.866025404
2016/5/13,61,35,64,7,34,1.07,38,0.406736643,-0.913545458,0.5,-0.866025404
2016/5/14,52,29,42,5,30,1.09,50,0.207911691,-0.978147601,0.5,-0.866025404
2016/5/15,69,25,80,7,33,0.96,67,5.67E-16,-1,0.5,-0.866025404
2016/5/16,58,25,46,6,41,1.07,61,-0.207911691,-0.978147601,0.5,-0.866025404
2016/5/17,74,39,64,8,49,1.14,72,-0.406736643,-0.913545458,0.5,-0.866025404
2016/5/18,87,50,93,13,54,1.31,89,-0.587785252,-0.809016994,0.5,-0.866025404
2016/5/19,82,46,83,12,50,1.36,96,-0.743144825,-0.669130606,0.5,-0.866025404
2016/5/20,97,67,103,9,47,1.53,88,-0.866025404,-0.5,0.5,-0.866025404
2016/5/21,100,49,96,11,48,1.48,108,-0.951056516,-0.309016994,0.5,-0.866025404
2016/5/22,92,47,86,14,40,1.44,133,-0.994521895,-0.104528463,0.5,-0.866025404
2016/5/23,61,19,26,6,14,1.12,111,-0.994521895,0.104528463,0.5,-0.866025404
2016/5/24,59,16,44,7,31,1.16,96,-0.951056516,0.309016994,0.5,-0.866025404
2016/5/25,50,10,27,5,22,1.08,82,-0.866025404,0.5,0.5,-0.866025404
2016/5/26,47,16,46,6,33,1.18,62,-0.743144825,0.669130606,0.5,-0.866025404
2016/5/27,49,18,42,6,40,1.26,66,-0.587785252,0.809016994,0.5,-0.866025404
2016/5/28,56,18,45,7,35,1.26,70,-0.406736643,0.913545458,0.5,-0.866025404
2016/5/29,89,25,69,9,45,1.3,98,-0.207911691,0.978147601,0.5,-0.866025404
2016/5/30,98,37,90,12,57,1.49,108,-1.13E-15,1,0.5,-0.866025404
2016/5/31,86,59,101,12,59,1.57,62,0.207911691,0.978147601,0.5,-0.866025404
2016/6/1,63,43,57,7,36,1.27,81,0.207911691,0.978147601,1.22E-16,-1
2016/6/2,65,39,52,6,40,1.28,62,0.406736643,0.913545458,1.22E-16,-1
2016/6/3,47,11,31,5,26,1.06,88,0.587785252,0.809016994,1.22E-16,-1
2016/6/4,65,25,76,6,36,1.09,71,0.743144825,0.669130606,1.22E-16,-1
2016/6/5,48,15,42,6,29,1.02,76,0.866025404,0.5,1.22E-16,-1
2016/6/6,59,22,50,6,38,1.12,66,0.951056516,0.309016994,1.22E-16,-1
2016/6/7,55,21,46,6,32,1.13,85,0.994521895,0.104528463,1.22E-16,-1
2016/6/8,61,23,52,6,37,1.19,61,0.994521895,-0.104528463,1.22E-16,-1
2016/6/9,72,28,59,7,34,1.19,81,0.951056516,-0.309016994,1.22E-16,-1
2016/6/10,66,17,55,7,40,0.99,83,0.866025404,-0.5,1.22E-16,-1
2016/6/11,54,20,54,7,38,0.99,53,0.743144825,-0.669130606,1.22E-16,-1
2016/6/12,50,16,38,6,28,1.03,73,0.587785252,-0.809016994,1.22E-16,-1
2016/6/13,54,16,42,6,26,1.08,92,0.406736643,-0.913545458,1.22E-16,-1
2016/6/14,77,22,101,6,25,0.96,79,0.207911691,-0.978147601,1.22E-16,-1
2016/6/15,53,12,40,7,25,0.98,84,5.67E-16,-1,1.22E-16,-1
2016/6/16,54,14,46,7,38,1.15,61,-0.207911691,-0.978147601,1.22E-16,-1
2016/6/17,77,23,78,9,58,1.31,77,-0.406736643,-0.913545458,1.22E-16,-1
2016/6/18,98,29,78,9,47,1.38,107,-0.587785252,-0.809016994,1.22E-16,-1
2016/6/19,78,38,84,7,45,1.61,76,-0.743144825,-0.669130606,1.22E-16,-1
2016/6/20,65,36,67,6,33,1.62,63,-0.866025404,-0.5,1.22E-16,-1
2016/6/21,59,17,50,7,33,1.49,73,-0.951056516,-0.309016994,1.22E-16,-1
2016/6/22,66,21,69,7,39,1.37,61,-0.994521895,-0.104528463,1.22E-16,-1
2016/6/23,54,12,34,6,24,1.02,89,-0.994521895,0.104528463,1.22E-16,-1
2016/6/24,53,15,46,7,33,1.03,61,-0.951056516,0.309016994,1.22E-16,-1
2016/6/25,61,19,52,10,38,1.01,67,-0.866025404,0.5,1.22E-16,-1
2016/6/26,73,43,87,10,55,1.28,62,-0.743144825,0.669130606,1.22E-16,-1
2016/6/27,72,36,93,7,36,1.11,56,-0.587785252,0.809016994,1.22E-16,-1
2016/6/28,81,38,105,7,51,1.16,33,-0.406736643,0.913545458,1.22E-16,-1
